======================================
        ISOTOPE ACTIVITY FILE         
======================================
 
Compiled: 15:08:41  11/01/2016    
MPI Processes:    1
 
Date: 15:39 14/01/2016
 Time/s           1H3            23V47           23V49           23V50           23V52           23V53           24CR49          24CR51          24CR55          24CR56          25MN50          25MN51          25MN52          25MN53          25MN54          25MN56          25MN57          26FE52          26FE53          26FE55          27CO53          27CO54          27CO55          27CO56          27CO57          27CO58
   0.249000E+06    0.161567E+02   0.000000E+00     0.131444E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145432E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.475701E+05    0.901929E-03    0.974175E+04   0.000000E+00    0.000000E+00     0.244143E+03   0.000000E+00     0.128053E+05   0.000000E+00    0.000000E+00     0.670511E+05    0.944434E+04    0.108112E+03    0.244757E+02
   0.250000E+06    0.161567E+02   0.000000E+00     0.131438E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145341E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.473446E+05    0.901929E-03    0.974150E+04   0.000000E+00    0.000000E+00     0.238528E+03   0.000000E+00     0.128056E+05   0.000000E+00    0.000000E+00     0.663187E+05    0.944336E+04    0.108109E+03    0.244729E+02
   0.251000E+06    0.161567E+02   0.000000E+00     0.131432E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145251E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.471195E+05    0.901929E-03    0.974125E+04   0.000000E+00    0.000000E+00     0.233042E+03   0.000000E+00     0.128059E+05   0.000000E+00    0.000000E+00     0.655943E+05    0.944238E+04    0.108106E+03    0.244702E+02
   0.252000E+06    0.161566E+02   0.000000E+00     0.131425E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145160E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.468947E+05    0.901929E-03    0.974100E+04   0.000000E+00    0.000000E+00     0.227682E+03   0.000000E+00     0.128062E+05   0.000000E+00    0.000000E+00     0.648778E+05    0.944139E+04    0.108103E+03    0.244674E+02
   0.253000E+06    0.161566E+02   0.000000E+00     0.131419E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145070E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.466702E+05    0.901929E-03    0.974075E+04   0.000000E+00    0.000000E+00     0.222446E+03   0.000000E+00     0.128066E+05   0.000000E+00    0.000000E+00     0.641691E+05    0.944041E+04    0.108099E+03    0.244646E+02
   0.254000E+06    0.161566E+02   0.000000E+00     0.131413E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144979E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.464461E+05    0.901929E-03    0.974050E+04   0.000000E+00    0.000000E+00     0.217330E+03   0.000000E+00     0.128069E+05   0.000000E+00    0.000000E+00     0.634681E+05    0.943943E+04    0.108096E+03    0.244618E+02
   0.255000E+06    0.161566E+02   0.000000E+00     0.131407E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144889E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.462222E+05    0.901929E-03    0.974025E+04   0.000000E+00    0.000000E+00     0.212331E+03   0.000000E+00     0.128072E+05   0.000000E+00    0.000000E+00     0.627748E+05    0.943845E+04    0.108093E+03    0.244591E+02
   0.256000E+06    0.161565E+02   0.000000E+00     0.131401E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144798E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.459987E+05    0.901929E-03    0.974000E+04   0.000000E+00    0.000000E+00     0.207448E+03   0.000000E+00     0.128075E+05   0.000000E+00    0.000000E+00     0.620891E+05    0.943747E+04    0.108090E+03    0.244563E+02
   0.257000E+06    0.161565E+02   0.000000E+00     0.131395E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144708E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.457755E+05    0.901929E-03    0.973974E+04   0.000000E+00    0.000000E+00     0.202677E+03   0.000000E+00     0.128078E+05   0.000000E+00    0.000000E+00     0.614109E+05    0.943649E+04    0.108087E+03    0.244535E+02
   0.258000E+06    0.161565E+02   0.000000E+00     0.131389E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144618E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.455526E+05    0.901929E-03    0.973949E+04   0.000000E+00    0.000000E+00     0.198015E+03   0.000000E+00     0.128081E+05   0.000000E+00    0.000000E+00     0.607401E+05    0.943551E+04    0.108083E+03    0.244508E+02
   0.259000E+06    0.161564E+02   0.000000E+00     0.131383E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144527E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.453300E+05    0.901929E-03    0.973924E+04   0.000000E+00    0.000000E+00     0.193461E+03   0.000000E+00     0.128084E+05   0.000000E+00    0.000000E+00     0.600766E+05    0.943453E+04    0.108080E+03    0.244480E+02
   0.260000E+06    0.161564E+02   0.000000E+00     0.131377E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.144437E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.451077E+05    0.901929E-03    0.973899E+04   0.000000E+00    0.000000E+00     0.189012E+03   0.000000E+00     0.128086E+05   0.000000E+00    0.000000E+00     0.594204E+05    0.943355E+04    0.108077E+03    0.244452E+02
